link,name,address,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,atulizadoEm,5,4
https://www.smartfit.com.br/academias/av-maracana-ii,Av. Maracanã II,"""Av. Maracanã, 592 - Maracanã""",71.0,48,64,60,66,61,60,43,36,45,48,50,57.0,55.0,42.0,32.0,8.0,0.0,2023-05-06T16:09:42.911-03:00,,
https://www.smartfit.com.br/academias/av-morumbi,Av. Morumbi,"""Avenida Morumbi, 6340 - Morumbi""",62.0,44,48,43,47,49,48,33,34,34,35,40,45.0,46.0,34.0,24.0,4.0,0.0,2023-05-06T13:58:52.874-03:00,,
https://www.smartfit.com.br/academias/av-prestes-maia,Av. Prestes Maia,"""Avenida Francisco Prestes Maia, 361 - Nova Petrópolis""",68.0,52,60,56,58,50,52,41,36,40,40,54,63.0,51.0,41.0,27.0,6.0,0.0,2023-05-06T14:35:55.548-03:00,,
https://www.smartfit.com.br/academias/av-prof-francisco-morato,Av. Prof. Francisco Morato,"""Av. Professor Francisco Morato, 2203 - Butantã""",58.0,38,42,44,46,48,45,32,25,32,34,41,59.0,46.0,36.0,28.0,7.0,1.0,2023-05-06T17:54:39.127-03:00,,
https://www.smartfit.com.br/academias/av-roberto-freire,Av. Roberto Freire,"""Avenida Engenheiro Roberto Freire, 2020 - Capim Macio""",48.0,62,68,64,72,72,65,49,49,60,60,73,68.0,68.0,55.0,44.0,13.0,4.0,2023-05-06T16:18:31.033-03:00,46.0,
https://www.smartfit.com.br/academias/av-santa-catarina-i,Av. Santa Catarina I,"""Av. Santa Catarina, 935  - Vila Mascote""",49.0,42,45,45,53,53,56,36,33,37,36,38,52.0,49.0,42.0,27.0,8.0,1.0,2023-05-06T17:41:53.875-03:00,,
https://www.smartfit.com.br/academias/av-santa-catarina-ii,Av. Santa Catarina II,"""Av. Santa Catarina, 2566 - Vila Mascote""",64.0,63,63,56,60,57,57,45,44,43,45,53,56.0,66.0,51.0,32.0,7.0,1.0,2023-05-06T17:21:00.633-03:00,,
https://www.smartfit.com.br/academias/av-trinta-e-seis,Av. Trinta e Seis,"""Avenida Padre Francisco Salles Culturato, 924 - Centro""",46.0,44,49,48,56,54,43,35,37,44,45,58,69.0,56.0,42.0,25.0,6.0,1.0,2023-05-06T17:54:45.700-03:00,,
https://www.smartfit.com.br/academias/av-vereador-narciso,Av. Vereador Narciso,"""Av. Vereador Narciso Yague Guimarães, nº 1000 - Centro Civico""",48.0,44,52,46,49,61,45,35,38,44,54,61,66.0,52.0,41.0,32.0,8.0,0.0,2023-05-06T14:15:18.013-03:00,,
https://www.smartfit.com.br/academias/avare,Avaré,"""Av. Pref. Paulo Novais, 5 - Centro""",52.0,38,43,37,44,45,29,25,26,29,41,53,59.0,45.0,34.0,22.0,5.0,0.0,2023-05-06T17:54:50.693-03:00,,
https://www.smartfit.com.br/academias/avenida-amador-bueno,Avenida Amador Bueno,"""Avenida Amador Bueno da Veiga, 1066 - Penha""",70.0,59,62,70,73,71,74,54,47,55,52,62,76.0,77.0,59.0,49.0,12.0,1.0,2023-05-06T15:05:12.313-03:00,,
https://www.smartfit.com.br/academias/avenida-angelica,Avenida Angélica,"""Avenida Angélica, 2424 - Consolação""",68.0,56,54,52,61,66,62,48,38,45,47,69,75.0,54.0,41.0,28.0,7.0,1.0,2023-05-06T14:52:36.989-03:00,,
https://www.smartfit.com.br/academias/avenida-castelo-branco,Avenida Castelo Branco,"""Avenida Humberto de Alencar Castelo Branco, 3120 - Jardim do Imperador""",66.0,44,64,52,54,51,52,44,46,47,45,58,69.0,58.0,48.0,34.0,7.0,1.0,2023-05-06T13:44:47.147-03:00,,
https://www.smartfit.com.br/academias/avenida-celso-garcia,Avenida Celso Garcia,"""Av. Celso Garcia, 4886 - Tatuapé""",75.0,54,72,61,67,79,70,54,45,51,58,76,74.0,62.0,53.0,42.0,11.0,0.0,2023-05-06T15:55:15.197-03:00,,
https://www.smartfit.com.br/academias/avenida-dos-mananciais,Avenida dos Mananciais,"""Avenida dos Mananciais, 721 - Taquara""",65.0,58,72,73,73,67,55,48,42,55,51,56,67.0,59.0,46.0,37.0,9.0,1.0,2023-05-06T16:19:25.422-03:00,,
https://www.smartfit.com.br/academias/avenida-jk,Avenida JK,"""Av. Presidente Juscelino Kubitschek de Oliveira, 400 - Jardim Maracanã""",83.0,71,72,73,86,87,67,51,46,62,66,84,97.0,72.0,60.0,44.0,10.0,1.0,2023-05-06T15:58:30.224-03:00,,
https://www.smartfit.com.br/academias/avenida-jorge-amado,Avenida Jorge Amado,"""Avenida Jorge Amado, 1834 - Imbuí""",55.0,69,78,67,77,69,57,42,51,61,61,70,68.0,62.0,50.0,31.0,2.0,,2023-05-06T17:25:35.598-03:00,56.0,
https://www.smartfit.com.br/academias/avenida-mascote,Avenida Mascote,"""Av. Mascote, 159 - Vila Mascote""",85.0,68,78,65,71,76,70,56,49,55,51,59,72.0,70.0,61.0,37.0,10.0,1.0,2023-05-06T17:01:10.320-03:00,,
https://www.smartfit.com.br/academias/avenida-presidente-wilson,Avenida Presidente Wilson,"""Avenida Presidente Wilson, 1333 - Itararé""",79.0,73,83,79,82,82,75,58,55,60,55,69,85.0,78.0,62.0,43.0,10.0,0.0,2023-05-06T16:24:35.920-03:00,,
https://www.smartfit.com.br/academias/avenida-prudente-de-morais,Avenida Prudente de Morais,"""Avenida Prudente de Morais, 513 - Santo Antônio""",61.0,50,48,47,56,57,51,26,29,35,42,54,57.0,50.0,37.0,25.0,5.0,0.0,2023-05-06T17:55:11.629-03:00,,
https://www.smartfit.com.br/academias/avenida-rio-branco,Avenida Rio Branco,"""Avenida Barão do Rio Branco,1658 - Centro""",92.0,63,72,75,87,89,82,61,65,68,72,93,109.0,76.0,49.0,11.0,1.0,,2023-05-06T17:23:07.229-03:00,,
https://www.smartfit.com.br/academias/avenida-sete-de-setembro,Avenida Sete de Setembro,"""Avenida Sete de Setembro,6517 - Batel""",48.0,35,34,38,39,39,40,26,27,30,29,40,45.0,39.0,27.0,18.0,3.0,0.0,2023-05-06T17:55:14.929-03:00,,
https://www.smartfit.com.br/academias/avenida-taboao,Avenida Taboão,"""Rua Eugênia Sá Vitale, 111 - Taboão""",58.0,51,56,45,51,54,54,45,41,46,40,50,67.0,56.0,51.0,36.0,6.0,1.0,2023-05-06T14:26:57.633-03:00,,
